...1,xponent_id,sample_type,well_id,well_row,well_column,assay,dilution_factor,conc_units,standard_expected_concentration,bead_count,median_mfi,avg_median_mfi,pct_cv_median_mfi,net_mfi,avg_net_mfi,calc_conc,avg_conc,conc_pct_cv,pct_recovery,Control1_control_expected_concentration,Control2_control_expected_concentration,Control1_control_range_low,Control2_control_range_low,Control1_control_range_high,Control2_control_range_high,calc_conc_truncated,avg_conc_truncated,calc_conc_standards_min,calc_conc_standards_max,calc_conc_min_truncated,calc_conc_max_truncated,avg_conc_standards_min,avg_conc_standards_max,avg_conc_min_truncated,avg_conc_max_truncated,conc_pct_cv_truncated,kit_lot,instrument_serial,computer_name,run_date,file_name,xponent_comments,FN_comments,panel
25778,Standard2,standard,C9,C,9,FLT3LG,NA,pg/mL,1355,69,21251,23265.08333333333,23.50989774346977,21199.75,23213.8333333333,1549.00912303801,1673.07537857329,20.6409634475163,114.32,NA,NA,NA,NA,NA,NA,1549.00912303801,1673.07537857329,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25779,Standard2,standard,C10,C,10,FLT3LG,NA,pg/mL,1355,59,24495,23265.08333333333,23.50989774346977,24443.75,23213.8333333333,1754.85530909039,1673.07537857329,20.6409634475163,129.51,NA,NA,NA,NA,NA,NA,1754.85530909039,1673.07537857329,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25780,Standard2,standard,C17,C,17,FLT3LG,NA,pg/mL,1355,49,17914,23265.08333333333,23.50989774346977,17862.75,23213.8333333333,1333.10722604771,1673.07537857329,20.6409634475163,98.38,NA,NA,NA,NA,NA,NA,1333.10722604771,1673.07537857329,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25781,Standard2,standard,C18,C,18,FLT3LG,NA,pg/mL,1355,63,17480,23265.08333333333,23.50989774346977,17428.75,23213.8333333333,1304.67500555829,1673.07537857329,20.6409634475163,96.29,NA,NA,NA,NA,NA,NA,1304.67500555829,1673.07537857329,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25789,Standard2,standard,C2,C,2,IL1R2,NA,pg/mL,7222.5,43,14045,14081.666666666666,2.0815636950237737,13988.5833333333,14025.25,7198.64489416166,7227.02324687297,2.97995907560451,99.67,NA,NA,NA,NA,NA,NA,7198.64489416166,7227.02324687297,25.6323469776956,31509.7612768614,FALSE,FALSE,28.360536270012,29068.2066873407,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25790,Standard2,standard,C9,C,9,IL1R2,NA,pg/mL,7222.5,43,14048,14081.666666666666,2.0815636950237737,13991.5833333333,14025.25,7200.82380303407,7227.02324687297,2.97995907560451,99.7,NA,NA,NA,NA,NA,NA,7200.82380303407,7227.02324687297,25.6323469776956,31509.7612768614,FALSE,FALSE,28.360536270012,29068.2066873407,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25791,Standard2,standard,C10,C,10,IL1R2,NA,pg/mL,7222.5,48,14114,14081.666666666666,2.0815636950237737,14057.5833333333,14025.25,7248.86783550078,7227.02324687297,2.97995907560451,100.37,NA,NA,NA,NA,NA,NA,7248.86783550078,7227.02324687297,25.6323469776956,31509.7612768614,FALSE,FALSE,28.360536270012,29068.2066873407,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25792,Standard2,standard,C17,C,17,IL1R2,NA,pg/mL,7222.5,51,13762,14081.666666666666,2.0815636950237737,13705.5833333333,14025.25,6994.9974904368,7227.02324687297,2.97995907560451,96.85,NA,NA,NA,NA,NA,NA,6994.9974904368,7227.02324687297,25.6323469776956,31509.7612768614,FALSE,FALSE,28.360536270012,29068.2066873407,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25793,Standard2,standard,C18,C,18,IL1R2,NA,pg/mL,7222.5,36,13900,14081.666666666666,2.0815636950237737,13843.5833333333,14025.25,7093.83621862488,7227.02324687297,2.97995907560451,98.22,NA,NA,NA,NA,NA,NA,7093.83621862488,7227.02324687297,25.6323469776956,31509.7612768614,FALSE,FALSE,28.360536270012,29068.2066873407,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25806,Standard2,standard,C1,C,1,MUC16,NA,U/mL,3985,49,13897,12758.25,4.628408411496475,13849.1666666667,12710.4166666667,4375.59269685278,3995.26670573923,4.93135737228089,109.8,NA,NA,NA,NA,NA,NA,4375.59269685278,3995.26670573923,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25807,Standard2,standard,C2,C,2,MUC16,NA,U/mL,3985,51,12522,12758.25,4.628408411496475,12474.1666666667,12710.4166666667,3916.29542702465,3995.26670573923,4.93135737228089,98.28,NA,NA,NA,NA,NA,NA,3916.29542702465,3995.26670573923,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25808,Standard2,standard,C9,C,9,MUC16,NA,U/mL,3985,56,12892.5,12758.25,4.628408411496475,12844.6666666667,12710.4166666667,4039.01772329139,3995.26670573923,4.93135737228089,101.36,NA,NA,NA,NA,NA,NA,4039.01772329139,3995.26670573923,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25809,Standard2,standard,C10,C,10,MUC16,NA,U/mL,3985,40,12356.5,12758.25,4.628408411496475,12308.6666666667,12710.4166666667,3861.709687426,3995.26670573923,4.93135737228089,96.91,NA,NA,NA,NA,NA,NA,3861.709687426,3995.26670573923,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25810,Standard2,standard,C17,C,17,MUC16,NA,U/mL,3985,63,12511,12758.25,4.628408411496475,12463.1666666667,12710.4166666667,3912.66296191505,3995.26670573923,4.93135737228089,98.18,NA,NA,NA,NA,NA,NA,3912.66296191505,3995.26670573923,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25811,Standard2,standard,C18,C,18,MUC16,NA,U/mL,3985,36,12370.5,12758.25,4.628408411496475,12322.6666666667,12710.4166666667,3866.32173792548,3995.26670573923,4.93135737228089,97.02,NA,NA,NA,NA,NA,NA,3866.32173792548,3995.26670573923,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25836,Standard3,standard,E1,E,1,CXCL8,NA,pg/mL,148.75,72,7487.5,6496.833333333333,9.744201087950804,7404,6413.33333333333,184.672561059368,159.660101681719,9.99996714001661,124.15,NA,NA,NA,NA,NA,NA,184.672561059368,159.660101681719,2.0165823554733,3058.27036086709,FALSE,FALSE,2.40720283887887,2476.24360952035,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25837,Standard3,standard,E2,E,2,CXCL8,NA,pg/mL,148.75,66,6799,6496.833333333333,9.744201087950804,6715.5,6413.33333333333,167.255481849457,159.660101681719,9.99996714001661,112.44,NA,NA,NA,NA,NA,NA,167.255481849457,159.660101681719,2.0165823554733,3058.27036086709,FALSE,FALSE,2.40720283887887,2476.24360952035,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25838,Standard3,standard,E9,E,9,CXCL8,NA,pg/mL,148.75,43,5940,6496.833333333333,9.744201087950804,5856.5,6413.33333333333,145.627027657133,159.660101681719,9.99996714001661,97.9,NA,NA,NA,NA,NA,NA,145.627027657133,159.660101681719,2.0165823554733,3058.27036086709,FALSE,FALSE,2.40720283887887,2476.24360952035,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25840,Standard3,standard,E17,E,17,CXCL8,NA,pg/mL,148.75,46,5962.5,6496.833333333333,9.744201087950804,5879,6413.33333333333,146.192235210074,159.660101681719,9.99996714001661,98.28,NA,NA,NA,NA,NA,NA,146.192235210074,159.660101681719,2.0165823554733,3058.27036086709,FALSE,FALSE,2.40720283887887,2476.24360952035,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25841,Standard3,standard,E18,E,18,CXCL8,NA,pg/mL,148.75,57,5999,6496.833333333333,9.744201087950804,5915.5,6413.33333333333,147.109269995441,159.660101681719,9.99996714001661,98.9,NA,NA,NA,NA,NA,NA,147.109269995441,159.660101681719,2.0165823554733,3058.27036086709,FALSE,FALSE,2.40720283887887,2476.24360952035,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25848,Standard3,standard,E1,E,1,FLT3LG,NA,pg/mL,338.75,71,6526,4170.416666666667,33.561719553532896,6474.75,4119.16666666667,547.335905069852,365.842406430009,30.0015123383008,161.58,NA,NA,NA,NA,NA,NA,547.335905069852,365.842406430009,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;6 missing calc_conc values;;;6 missing calc_conc values,panel_1
25849,Standard3,standard,E2,E,2,FLT3LG,NA,pg/mL,338.75,63,4294,4170.416666666667,33.561719553532896,4242.75,4119.16666666667,377.487274886975,365.842406430009,30.0015123383008,111.44,NA,NA,NA,NA,NA,NA,377.487274886975,365.842406430009,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;6 missing calc_conc values;;;6 missing calc_conc values,panel_1
25850,Standard3,standard,E9,E,9,FLT3LG,NA,pg/mL,338.75,49,2220,4170.416666666667,33.561719553532896,2168.75,4119.16666666667,208.921952515839,365.842406430009,30.0015123383008,61.67,NA,NA,NA,NA,NA,NA,208.921952515839,365.842406430009,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;6 missing calc_conc values;;;6 missing calc_conc values,panel_1
25851,Standard3,standard,E10,E,10,FLT3LG,NA,pg/mL,338.75,47,4143,4170.416666666667,33.561719553532896,4091.75,4119.16666666667,365.641613058772,365.842406430009,30.0015123383008,107.94,NA,NA,NA,NA,NA,NA,365.641613058772,365.842406430009,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;6 missing calc_conc values;;;6 missing calc_conc values,panel_1
25852,Standard3,standard,E17,E,17,FLT3LG,NA,pg/mL,338.75,62,4307.5,4170.416666666667,33.561719553532896,4256.25,4119.16666666667,378.543728760227,365.842406430009,30.0015123383008,111.75,NA,NA,NA,NA,NA,NA,378.543728760227,365.842406430009,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;6 missing calc_conc values;;;6 missing calc_conc values,panel_1
25853,Standard3,standard,E18,E,18,FLT3LG,NA,pg/mL,338.75,73,3532,4170.416666666667,33.561719553532896,3480.75,4119.16666666667,317.123964288389,365.842406430009,30.0015123383008,93.62,NA,NA,NA,NA,NA,NA,317.123964288389,365.842406430009,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;6 missing calc_conc values;;;6 missing calc_conc values,panel_1
25860,Standard3,standard,E1,E,1,IL1R2,NA,pg/mL,1805.625,59,4672,4404.5,5.623771390584807,4615.58333333333,4348.08333333333,1935.85277589648,1818.60452461096,5.94940559059401,107.21,NA,NA,NA,NA,NA,NA,1935.85277589648,1818.60452461096,25.6323469776956,31509.7612768614,FALSE,FALSE,28.360536270012,29068.2066873407,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25861,Standard3,standard,E2,E,2,IL1R2,NA,pg/mL,1805.625,66,4624.5,4404.5,5.623771390584807,4568.08333333333,4348.08333333333,1914.87069393473,1818.60452461096,5.94940559059401,106.05,NA,NA,NA,NA,NA,NA,1914.87069393473,1818.60452461096,25.6323469776956,31509.7612768614,FALSE,FALSE,28.360536270012,29068.2066873407,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25862,Standard3,standard,E9,E,9,IL1R2,NA,pg/mL,1805.625,37,4404,4404.5,5.623771390584807,4347.58333333333,4348.08333333333,1817.96830297386,1818.60452461096,5.94940559059401,100.68,NA,NA,NA,NA,NA,NA,1817.96830297386,1818.60452461096,25.6323469776956,31509.7612768614,FALSE,FALSE,28.360536270012,29068.2066873407,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25863,Standard3,standard,E10,E,10,IL1R2,NA,pg/mL,1805.625,50,4481.5,4404.5,5.623771390584807,4425.08333333333,4348.08333333333,1851.93440822156,1818.60452461096,5.94940559059401,102.56,NA,NA,NA,NA,NA,NA,1851.93440822156,1818.60452461096,25.6323469776956,31509.7612768614,FALSE,FALSE,28.360536270012,29068.2066873407,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25864,Standard3,standard,E17,E,17,IL1R2,NA,pg/mL,1805.625,41,4227,4404.5,5.623771390584807,4170.58333333333,4348.08333333333,1740.76206040823,1818.60452461096,5.94940559059401,96.41,NA,NA,NA,NA,NA,NA,1740.76206040823,1818.60452461096,25.6323469776956,31509.7612768614,FALSE,FALSE,28.360536270012,29068.2066873407,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25865,Standard3,standard,E18,E,18,IL1R2,NA,pg/mL,1805.625,59,4018,4404.5,5.623771390584807,3961.58333333333,4348.08333333333,1650.23890623088,1818.60452461096,5.94940559059401,91.39,NA,NA,NA,NA,NA,NA,1650.23890623088,1818.60452461096,25.6323469776956,31509.7612768614,FALSE,FALSE,28.360536270012,29068.2066873407,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25878,Standard3,standard,E1,E,1,MUC16,NA,U/mL,996.25,49,3446,3265,4.850694868317305,3398.16666666667,3217.16666666667,1063.02097873245,1007.47138250728,4.82438427333692,106.7,NA,NA,NA,NA,NA,NA,1063.02097873245,1007.47138250728,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25879,Standard3,standard,E2,E,2,MUC16,NA,U/mL,996.25,56,3487.5,3265,4.850694868317305,3439.66666666667,3217.16666666667,1075.75267372591,1007.47138250728,4.82438427333692,107.98,NA,NA,NA,NA,NA,NA,1075.75267372591,1007.47138250728,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25880,Standard3,standard,E9,E,9,MUC16,NA,U/mL,996.25,49,3206,3265,4.850694868317305,3158.16666666667,3217.16666666667,989.369322658315,1007.47138250728,4.82438427333692,99.31,NA,NA,NA,NA,NA,NA,989.369322658315,1007.47138250728,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25881,Standard3,standard,E10,E,10,MUC16,NA,U/mL,996.25,45,3150,3265,4.850694868317305,3102.16666666667,3217.16666666667,972.177285510401,1007.47138250728,4.82438427333692,97.58,NA,NA,NA,NA,NA,NA,972.177285510401,1007.47138250728,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25882,Standard3,standard,E17,E,17,MUC16,NA,U/mL,996.25,40,3157.5,3265,4.850694868317305,3109.66666666667,3217.16666666667,974.479958010819,1007.47138250728,4.82438427333692,97.81,NA,NA,NA,NA,NA,NA,974.479958010819,1007.47138250728,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25883,Standard3,standard,E18,E,18,MUC16,NA,U/mL,996.25,51,3143,3265,4.850694868317305,3095.16666666667,3217.16666666667,970.02807640576,1007.47138250728,4.82438427333692,97.37,NA,NA,NA,NA,NA,NA,970.02807640576,1007.47138250728,13.3678905552175,17030.9562776116,FALSE,FALSE,15.8646903962227,15995.8861222257,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25908,Standard4,standard,G1,G,1,CXCL8,NA,pg/mL,37.1875,52,1359.5,1530.8333333333333,17.750928331628472,1276,1447.33333333333,31.5725524830656,35.8154564487526,18.7906039114469,84.9,NA,NA,NA,NA,NA,NA,31.5725524830656,35.8154564487526,2.0165823554733,3058.27036086709,FALSE,FALSE,2.40720283887887,2476.24360952035,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25909,Standard4,standard,G2,G,2,CXCL8,NA,pg/mL,37.1875,65,2043,1530.8333333333333,17.750928331628472,1959.5,1447.33333333333,48.5010560408128,35.8154564487526,18.7906039114469,130.42,NA,NA,NA,NA,NA,NA,48.5010560408128,35.8154564487526,2.0165823554733,3058.27036086709,FALSE,FALSE,2.40720283887887,2476.24360952035,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25910,Standard4,standard,G9,G,9,CXCL8,NA,pg/mL,37.1875,48,1513,1530.8333333333333,17.750928331628472,1429.5,1447.33333333333,35.3725763193508,35.8154564487526,18.7906039114469,95.12,NA,NA,NA,NA,NA,NA,35.3725763193508,35.8154564487526,2.0165823554733,3058.27036086709,FALSE,FALSE,2.40720283887887,2476.24360952035,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25911,Standard4,standard,G10,G,10,CXCL8,NA,pg/mL,37.1875,55,1504,1530.8333333333333,17.750928331628472,1420.5,1447.33333333333,35.1497462499953,35.8154564487526,18.7906039114469,94.52,NA,NA,NA,NA,NA,NA,35.1497462499953,35.8154564487526,2.0165823554733,3058.27036086709,FALSE,FALSE,2.40720283887887,2476.24360952035,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25912,Standard4,standard,G17,G,17,CXCL8,NA,pg/mL,37.1875,43,1255,1530.8333333333333,17.750928331628472,1171.5,1447.33333333333,28.986128865559,35.8154564487526,18.7906039114469,77.95,NA,NA,NA,NA,NA,NA,28.986128865559,35.8154564487526,2.0165823554733,3058.27036086709,FALSE,FALSE,2.40720283887887,2476.24360952035,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25913,Standard4,standard,G18,G,18,CXCL8,NA,pg/mL,37.1875,42,1510.5,1530.8333333333333,17.750928331628472,1427,1447.33333333333,35.3106787337323,35.8154564487526,18.7906039114469,94.95,NA,NA,NA,NA,NA,NA,35.3106787337323,35.8154564487526,2.0165823554733,3058.27036086709,FALSE,FALSE,2.40720283887887,2476.24360952035,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25920,Standard4,standard,G1,G,1,FLT3LG,NA,pg/mL,84.6875,53,580,878.6666666666666,30.31227860217425,528.75,827.416666666667,59.1430056546343,88.2251700976337,28.8226071430175,69.84,NA,NA,NA,NA,NA,NA,59.1430056546343,88.2251700976337,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25921,Standard4,standard,G2,G,2,FLT3LG,NA,pg/mL,84.6875,60,1310,878.6666666666666,30.31227860217425,1258.75,827.416666666667,128.972865169223,88.2251700976337,28.8226071430175,152.29,NA,NA,NA,NA,NA,NA,128.972865169223,88.2251700976337,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25922,Standard4,standard,G9,G,9,FLT3LG,NA,pg/mL,84.6875,45,1065,878.6666666666666,30.31227860217425,1013.75,827.416666666667,106.333079835612,88.2251700976337,28.8226071430175,125.56,NA,NA,NA,NA,NA,NA,106.333079835612,88.2251700976337,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25923,Standard4,standard,G10,G,10,FLT3LG,NA,pg/mL,84.6875,65,846,878.6666666666666,30.31227860217425,794.75,827.416666666667,85.4981324333786,88.2251700976337,28.8226071430175,100.96,NA,NA,NA,NA,NA,NA,85.4981324333786,88.2251700976337,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25924,Standard4,standard,G17,G,17,FLT3LG,NA,pg/mL,84.6875,65,772,878.6666666666666,30.31227860217425,720.75,827.416666666667,78.2994571381761,88.2251700976337,28.8226071430175,92.46,NA,NA,NA,NA,NA,NA,78.2994571381761,88.2251700976337,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
25925,Standard4,standard,G18,G,18,FLT3LG,NA,pg/mL,84.6875,54,699,878.6666666666666,30.31227860217425,647.75,827.416666666667,71.1044803547787,88.2251700976337,28.8226071430175,83.96,NA,NA,NA,NA,NA,NA,71.1044803547787,88.2251700976337,3.51165535995539,6447.58987872833,FALSE,FALSE,5.60568015253676,1673.07537857329,FALSE,FALSE,7.496120505389514,1655232,FM3DD21190021,FM3D-CL08,2022-03-22,20220321_GammaLot_QC_Panel1_Plate3_20220322_132316.csv,NA,;;;;;;,panel_1
