...1,xponent_id,sample_type,well_id,well_row,well_column,assay,dilution_factor,conc_units,standard_expected_concentration,bead_count,median_mfi,avg_median_mfi,pct_cv_median_mfi,net_mfi,avg_net_mfi,calc_conc,avg_conc,conc_pct_cv,pct_recovery,Control1_control_expected_concentration,Control2_control_expected_concentration,Control1_control_range_low,Control2_control_range_low,Control1_control_range_high,Control2_control_range_high,calc_conc_truncated,avg_conc_truncated,calc_conc_standards_min,calc_conc_standards_max,calc_conc_min_truncated,calc_conc_max_truncated,avg_conc_standards_min,avg_conc_standards_max,avg_conc_min_truncated,avg_conc_max_truncated,conc_pct_cv_truncated,kit_lot,instrument_serial,computer_name,run_date,file_name,xponent_comments,FN_comments,panel
17262,PltSet1 Std2,sample,C5,C,5,WFDC2,1,pg/mL,NA,50,33882,33148.333333333336,1.780434204870265,33106.2833333333,33104.4166666667,10382.7233219017,10080.6227673833,2.39657825472204,NA,NA,NA,NA,NA,NA,NA,10382.7233219017,10080.6227673833,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17280,PltSet1 Std3,sample,E5,E,5,CEACAM5,1,pg/mL,NA,44,5121.5,5048.75,2.52843025569283,5034.833333333333,4981.75,1271.30863221254,1253.51435549992,2.4904917268084,NA,NA,NA,NA,NA,NA,NA,1271.30863221254,1253.51435549992,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17304,PltSet1 Std3,sample,E5,E,5,TNC,1,pg/mL,NA,48,134,132.91666666666666,3.1600238806359995,36.1166666666667,37.3333333333333,16.8375257206734,16.4535068889666,8.88144330833717,NA,NA,NA,NA,NA,NA,NA,16.8375257206734,16.4535068889666,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17310,PltSet1 Std3,sample,E5,E,5,WFDC2,1,pg/mL,NA,40,9419,9061.416666666666,4.789490275817306,9017.499999999996,9017.5,2850.22254471523,2759.3855068674,3.99827329559843,NA,NA,NA,NA,NA,NA,NA,2850.22254471523,2759.3855068674,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17329,PltSet1 Std4,sample,G6,G,6,CEACAM5,1,pg/mL,NA,40,1105.5,1134,2.641531410871241,1053,1067,272.215186428687,279.512753805672,2.74453126494699,NA,NA,NA,NA,NA,NA,NA,272.215186428687,279.512753805672,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17352,PltSet1 Std4,sample,G5,G,5,TNC,1,pg/mL,NA,49,109,112.25,3.880650603942004,16.6666666666667,16.6666666666667,7.71269929353761,8.95146984817893,18.4558850825517,NA,NA,NA,NA,NA,NA,NA,7.71269929353761,10.320271263957,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,TRUE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,Extrapolated,;;;;;avg_conc truncated  at standard min;,panel_2
17358,PltSet1 Std4,sample,G5,G,5,WFDC2,1,pg/mL,NA,52,1670.5,1721.75,3.048462502006928,1677.83333333333,1677.83333333333,733.072358326992,750.224564445622,2.33484815712988,NA,NA,NA,NA,NA,NA,NA,733.072358326992,750.224564445622,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17376,PltSet1 Std5,sample,I5,I,5,CEACAM5,1,pg/mL,NA,40,335,308.75,4.9202527590929686,243.3,241.75,71.5833683617824,64.5607619832231,6.29787400367778,NA,NA,NA,NA,NA,NA,NA,71.5833683617824,64.5607619832231,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17400,PltSet1 Std5,sample,I5,I,5,TNC,1,pg/mL,NA,50,103.5,99.83333333333331,5.2112488855096295,4.250000000000009,4.25,5.4997460561183,3.85947389658716,57.9162722575098,NA,NA,NA,NA,NA,NA,NA,5.70621693935279,10.320271263957,5.70621693935279,8300,TRUE,FALSE,10.320271263957,2157.54765950093,TRUE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,Extrapolated,;;calc_conc truncated  at standard min;;;avg_conc truncated  at standard min;,panel_2
17407,PltSet1 Std5,sample,I6,I,6,WFDC2,1,pg/mL,NA,42,382.5,379,4.739068340501735,332.683333333333,335.083333333333,224.172622474838,222.305687299812,4.1910354948375,NA,NA,NA,NA,NA,NA,NA,224.172622474838,222.305687299812,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17425,PltSet1 Std6,sample,K6,K,6,CEACAM5,1,pg/mL,NA,56,145,128.08333333333334,9.363748312276558,63.1,61.0833333333333,20.0660359077382,15.3418256469952,21.860185644282,NA,NA,NA,NA,NA,NA,NA,20.0660359077382,15.3713704194911,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,TRUE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;avg_conc truncated  at standard min;,panel_2
17448,PltSet1 Std6,sample,K5,K,5,TNC,1,pg/mL,NA,37,103,97.58333333333331,5.996554685567471,3.91666666666667,2,5.29201529190376,5.29201529190376,NA,NA,NA,NA,NA,NA,NA,NA,5.70621693935279,NA,5.70621693935279,8300,TRUE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,Extrapolated,;;calc_conc truncated  at standard min;;;;,panel_2
17454,PltSet1 Std6,sample,K5,K,5,WFDC2,1,pg/mL,NA,36,143.5,119.83333333333331,10.551186992575037,82.41666666666663,75.9166666666667,80.0940226480945,60.7793429880663,17.1525511759637,NA,NA,NA,NA,NA,NA,NA,80.0940226480945,60.7793429880663,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17472,PltSet2 Std1,sample,A7,A,7,CEACAM5,1,pg/mL,NA,49,194,185.5,4.402699081206558,118.5,118.5,33.5535137469696,31.226084887894,7.16247869937561,NA,NA,NA,NA,NA,NA,NA,33.5535137469696,31.226084887894,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17496,PltSet2 Std1,sample,A7,A,7,TNC,1,pg/mL,NA,59,35449,32774.583333333336,10.424260994368248,32377.5166666667,32679,8300,8300,NA,NA,NA,NA,NA,NA,NA,NA,8300,NA,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17503,PltSet2 Std1,sample,A8,A,8,WFDC2,1,pg/mL,NA,67,122,114.83333333333331,7.289332434742393,72.5833333333333,70.9166666666667,62.8918976460871,56.5894451195836,13.0779133273611,NA,NA,NA,NA,NA,NA,NA,62.8918976460871,56.5894451195836,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17520,PltSet2 Std2,sample,C7,C,7,CEACAM5,1,pg/mL,NA,44,122.5,107.16666666666669,11.71683247392682,40.166666666666664,40.1666666666667,13.7856055599561,9.43599055328641,38.0092267283537,NA,NA,NA,NA,NA,NA,NA,13.7856055599561,15.3713704194911,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,TRUE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,Extrapolated,;;;;;avg_conc truncated  at standard min;,panel_2
17544,PltSet2 Std2,sample,C7,C,7,TNC,1,pg/mL,NA,50,12837.5,12342.083333333334,12.16476505781877,12246.500000000035,12246.5,2311.3306362021,2232.05349058316,10.6089928987126,NA,NA,NA,NA,NA,NA,NA,2311.3306362021,2157.54765950093,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,TRUE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;avg_conc truncated  at standard max;;,panel_2
17551,PltSet2 Std2,sample,C8,C,8,WFDC2,1,pg/mL,NA,52,82,68,12.443644589003634,27.416666666666632,24.0833333333333,23.6469569323028,23.6469569323028,NA,NA,NA,NA,NA,NA,NA,NA,33.3903450963817,NA,33.3903450963817,51345.5843561614,TRUE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,Extrapolated,;;calc_conc truncated  at standard min;;;;,panel_2
17568,PltSet2 Std3,sample,E7,E,7,CEACAM5,1,pg/mL,NA,49,76,75.33333333333333,8.791847226208702,9,8.33333333333333,0.363431543479558,0.363431543479558,NA,NA,NA,NA,NA,NA,NA,NA,12.5199534491479,NA,12.5199534491479,16039.346867417,TRUE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,Extrapolated,;;calc_conc truncated  at standard min;;;;,panel_2
17594,PltSet2 Std3,sample,E15,E,15,TNC,1,pg/mL,NA,64,4471.5,3744.5,19.08974124115569,3477.91666666667,3648.91666666667,921.359858617583,786.483939338859,17.0042875297298,NA,NA,NA,NA,NA,NA,NA,921.359858617583,786.483939338859,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17598,PltSet2 Std3,sample,E7,E,7,WFDC2,1,pg/mL,NA,37,52,50.5,4.471916748766818,6.583333333333339,6.58333333333334,42.79296875,42.79296875,0,NA,NA,NA,NA,NA,NA,NA,42.79296875,45.6533800640824,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,TRUE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;avg_conc truncated  at standard min;,panel_2
17616,PltSet2 Std4,sample,G7,G,7,CEACAM5,1,pg/mL,NA,36,79,70.75,12.148490061958364,3.75,3.75,1.28373400690466,1.28373400690466,NA,NA,NA,NA,NA,NA,NA,NA,12.5199534491479,NA,12.5199534491479,16039.346867417,TRUE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,Extrapolated,;;calc_conc truncated  at standard min;;;;,panel_2
17640,PltSet2 Std4,sample,G7,G,7,TNC,1,pg/mL,NA,54,1096.5,1038.6666666666667,11.928194025034896,943.0833333333351,943.083333333333,259.329868438681,246.203404051723,11.3507685225761,NA,NA,NA,NA,NA,NA,NA,259.329868438681,246.203404051723,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17647,PltSet2 Std4,sample,G8,G,8,WFDC2,1,pg/mL,NA,42,60,48,17.090953584994736,6.2833333333333306,4.08333333333334,42.79296875,42.79296875,0,NA,NA,NA,NA,NA,NA,NA,42.79296875,45.6533800640824,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,TRUE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;avg_conc truncated  at standard min;,panel_2
17664,PltSet2 Std5,sample,I7,I,7,CEACAM5,1,pg/mL,NA,37,75,65.66666666666667,10.21175474963085,3,-1.33333333333333,0.0424593922510817,0.0424593922510817,NA,NA,NA,NA,NA,NA,NA,NA,12.5199534491479,NA,12.5199534491479,16039.346867417,TRUE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,Extrapolated,;;calc_conc truncated  at standard min;;;;,panel_2
17688,PltSet2 Std5,sample,I7,I,7,TNC,1,pg/mL,NA,43,359,314.5,14.137827710916191,218.916666666667,218.916666666667,82.8623884234107,70.6752714639363,17.3551378694545,NA,NA,NA,NA,NA,NA,NA,82.8623884234107,70.6752714639363,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17694,PltSet2 Std5,sample,I7,I,7,WFDC2,1,pg/mL,NA,45,52,44.66666666666666,9.248915453629651,0.750000000000006,0.750000000000002,42.79296875,42.79296875,0,NA,NA,NA,NA,NA,NA,NA,42.79296875,45.6533800640824,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,TRUE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;avg_conc truncated  at standard min;,panel_2
17712,PltSet2 Std6,sample,K7,K,7,CEACAM5,1,pg/mL,NA,40,60.5,67.41666666666667,11.721143088118472,-2.8333333333333335,0.416666666666667,15.078125,15.078125,NA,NA,NA,NA,NA,NA,NA,NA,15.078125,NA,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17736,PltSet2 Std6,sample,K7,K,7,TNC,1,pg/mL,NA,64,138,146.91666666666666,8.42042044517684,51.333333333333364,51.3333333333333,18.211502444802,21.1631315878402,19.4497704355333,NA,NA,NA,NA,NA,NA,NA,18.211502444802,21.1631315878402,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17743,PltSet2 Std6,sample,K8,K,8,WFDC2,1,pg/mL,NA,48,45,47.333333333333336,7.154042309408613,4.83333333333334,3.41666666666667,42.79296875,42.79296875,0,NA,NA,NA,NA,NA,NA,NA,42.79296875,45.6533800640824,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,TRUE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;avg_conc truncated  at standard min;,panel_2
17760,RC10,sample,D1,D,1,CEACAM5,20,pg/mL,NA,39,278,266.375,5.016509813192968,204.16666666666666,199.375,1126.22207984759,1063.57719078245,6.77112919305935,NA,NA,NA,NA,NA,NA,NA,1126.22207984759,1063.57719078245,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17776,RC10,sample,D1,D,1,TNC,20,pg/mL,NA,38,601,606,5.383939967351634,510.416666666667,510.416666666667,2888.53137709061,2912.42150173847,5.46377150540252,NA,NA,NA,NA,NA,NA,NA,2888.53137709061,2912.42150173847,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17781,RC10,sample,D2,D,2,WFDC2,20,pg/mL,NA,42,90,84,6.804138174397717,42.416666666666636,40.0833333333333,657.008519779168,515.706289534135,26.8496184455394,NA,NA,NA,NA,NA,NA,NA,33.3903450963817,45.6533800640824,33.3903450963817,51345.5843561614,TRUE,FALSE,45.6533800640824,45607.6682320716,TRUE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,Extrapolated,;;calc_conc truncated  at standard min;;;avg_conc truncated  at standard min;,panel_2
17792,RC11,sample,F1,F,1,CEACAM5,20,pg/mL,NA,44,321,314.25,2.116807429697704,250,247.25,1356.84946439373,1320.7205400800499,2.69643418745125,NA,NA,NA,NA,NA,NA,NA,1356.84946439373,1320.7205400800499,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17808,RC11,sample,F1,F,1,TNC,20,pg/mL,NA,54,1471,1410.375,4.4427637671374125,1342.2500000000032,1314.79166666667,6813.47702017219,6554.10191967222,4.09836119881062,NA,NA,NA,NA,NA,NA,NA,6813.47702017219,6554.10191967222,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17812,RC11,sample,F1,F,1,WFDC2,20,pg/mL,NA,44,525,532.5,2.745040619628256,494.083333333333,488.583333333333,5874.53348595764,5943.74310775999,2.27928104915849,NA,NA,NA,NA,NA,NA,NA,5874.53348595764,5943.74310775999,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17824,RC12,sample,H1,H,1,CEACAM5,20,pg/mL,NA,42,250.5,258.75,4.884724506189192,191.75,191.75,977.978439904737,1022.4681781461,6.66413543408453,NA,NA,NA,NA,NA,NA,NA,977.978439904737,1022.4681781461,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17840,RC12,sample,H1,H,1,TNC,20,pg/mL,NA,55,2799,2726.75,11.7501428197285,2684.0833333333367,2631.16666666667,12177.8740734395,11889.69873913,10.4532381230946,NA,NA,NA,NA,NA,NA,NA,12177.8740734395,11889.69873913,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17844,RC12,sample,H1,H,1,WFDC2,20,pg/mL,NA,47,578,567.25,2.335969350409984,523.333333333333,523.333333333333,6360.40501651841,6262.67196690023,1.92841705719967,NA,NA,NA,NA,NA,NA,NA,6360.40501651841,6262.67196690023,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17856,RC13,sample,J1,J,1,CEACAM5,20,pg/mL,NA,40,333,332.25,1.3765159502395028,267.3333333333333,265.25,1420.98659690593,1416.97580673801,1.72424795022752,NA,NA,NA,NA,NA,NA,NA,1420.98659690593,1416.97580673801,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17872,RC13,sample,J1,J,1,TNC,20,pg/mL,NA,46,1792,1709,4.150491060031436,1634.0833333333367,1613.41666666667,8158.67521176478,7813.85410286397,3.77519607425378,NA,NA,NA,NA,NA,NA,NA,8158.67521176478,7813.85410286397,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17876,RC13,sample,J1,J,1,WFDC2,20,pg/mL,NA,47,306,316.75,4.934017240122426,272.833333333333,272.833333333333,3666.17033677159,3783.85073139421,4.52208828932175,NA,NA,NA,NA,NA,NA,NA,3666.17033677159,3783.85073139421,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17890,RC14,sample,L23,L,23,CEACAM5,20,pg/mL,NA,38,313,295.75,4.333391586805174,246,228.75,1314.03983230339,1221.53928860726,5.62790208617432,NA,NA,NA,NA,NA,NA,NA,1314.03983230339,1221.53928860726,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17904,RC14,sample,L1,L,1,TNC,20,pg/mL,NA,47,1867,1704.625,13.403934878941842,1609.04166666667,1609.04166666667,8467.64515214589,7788.89002921921,12.3336091058302,NA,NA,NA,NA,NA,NA,NA,8467.64515214589,7788.89002921921,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17908,RC14,sample,L1,L,1,WFDC2,20,pg/mL,NA,52,248.5,234.125,5.731441281503318,187.91666666666634,190.208333333333,3003.07154463486,2827.21022670746,5.8400913689196,NA,NA,NA,NA,NA,NA,NA,3003.07154463486,2827.21022670746,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17920,RC15,sample,N1,N,1,CEACAM5,20,pg/mL,NA,46,307.5,303.875,2.536197196322569,240.5,236.875,1284.5834176997,1265.14213468318,3.26489420926331,NA,NA,NA,NA,NA,NA,NA,1284.5834176997,1265.14213468318,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17936,RC15,sample,N1,N,1,TNC,20,pg/mL,NA,45,2354,2408.125,5.248749533882106,2250.5833333333367,2312.54166666667,10433.2370627199,10646.4233621799,4.68406007749194,NA,NA,NA,NA,NA,NA,NA,10433.2370627199,10646.4233621799,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17940,RC15,sample,N1,N,1,WFDC2,20,pg/mL,NA,40,338.5,319.25,6.576052239692095,275.333333333333,275.333333333333,4021.06299369521,3810.37580373924,6.04834867239179,NA,NA,NA,NA,NA,NA,NA,4021.06299369521,3810.37580373924,33.3903450963817,51345.5843561614,FALSE,FALSE,45.6533800640824,45607.6682320716,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17952,RC16,sample,P1,P,1,CEACAM5,20,pg/mL,NA,40,260,266.75,3.1420908367835474,192.5,199.75,1029.26305096555,1065.63216788913,4.23821199877865,NA,NA,NA,NA,NA,NA,NA,1029.26305096555,1065.63216788913,12.5199534491479,16039.346867417,FALSE,FALSE,15.3713704194911,15480.5960440817,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
17969,RC16,sample,P2,P,2,TNC,20,pg/mL,NA,51,2000,1725.875,11.351047918953835,1629.5833333333367,1630.29166666667,9011.15269113467,7879.73219877794,10.2798892301997,NA,NA,NA,NA,NA,NA,NA,9011.15269113467,7879.73219877794,5.70621693935279,8300,FALSE,FALSE,10.320271263957,2157.54765950093,FALSE,FALSE,3.617835408069416,1655233,FM3DD20351021,FM3D-CL06,2022-03-18,20220317_GammaLot_QC_Panel2_Plate1_20220318_143348.csv,NA,;;;;;;,panel_2
