...1,xponent_id,sample_type,well_id,well_row,well_column,assay,dilution_factor,conc_units,bead_count,median_mfi,avg_median_mfi,pct_cv_median_mfi,net_mfi,avg_net_mfi,calc_conc,avg_conc,conc_pct_cv,pct_recovery,Control1_control_expected_concentration,Control2_control_expected_concentration,Control1_control_range_low,Control2_control_range_low,Control1_control_range_high,Control2_control_range_high,calc_conc_truncated,avg_conc_truncated,calc_conc_standards_min,calc_conc_standards_max,calc_conc_min_truncated,calc_conc_max_truncated,avg_conc_standards_min,avg_conc_standards_max,avg_conc_min_truncated,avg_conc_max_truncated,conc_pct_cv_truncated,kit_lot,instrument_serial,computer_name,run_date,file_name,xponent_comments,FN_comments,panel,standard_expected_concentration,platinum_assignment,units
4438,Standard4,standard,G17,G,17,IL6,NA,pg/mL,39,1586,1715.9166666666667,7.811072510608863,1537.5,1667.41666666667,47.3621147704394,50.5358412200331,6.44265464567874,94.43,NA,NA,NA,NA,NA,NA,47.3621147704394,50.5358412200331,2.59035149829033,3410.96457499239,FALSE,FALSE,3.24259489393185,3226.61665297081,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,681.4720752273918,611.5265625,pg/ml
4439,Standard4,standard,G18,G,18,IL6,NA,pg/mL,42,1581,1715.9166666666667,7.811072510608863,1532.5,1667.41666666667,47.2380597810538,50.5358412200331,6.44265464567874,94.18,NA,NA,NA,NA,NA,NA,47.2380597810538,50.5358412200331,2.59035149829033,3410.96457499239,FALSE,FALSE,3.24259489393185,3226.61665297081,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,681.4720752273918,611.5265625,pg/ml
4440,Standard4,standard,G1,G,1,MUC1,NA,U/mL,41,1155,1124.0833333333333,3.182830746056229,700,669.083333333333,0.638172770249097,0.613576681848232,4.63401173132058,102.11,NA,NA,NA,NA,NA,NA,0.638172770249097,0.613576681848232,0.0039833770375674,46.2968334091988,FALSE,FALSE,0.19529785658581,10.5049670562346,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,0.5921921301572219,0.5171875,U/ml
4441,Standard4,standard,G2,G,2,MUC1,NA,U/mL,42,1177,1124.0833333333333,3.182830746056229,722,669.083333333333,0.655574744545761,0.613576681848232,4.63401173132058,104.89,NA,NA,NA,NA,NA,NA,0.655574744545761,0.613576681848232,0.0039833770375674,46.2968334091988,FALSE,FALSE,0.19529785658581,10.5049670562346,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,0.5921921301572219,0.5171875,U/ml
4442,Standard4,standard,G9,G,9,MUC1,NA,U/mL,57,1123,1124.0833333333333,3.182830746056229,668,669.083333333333,0.612771892959474,0.613576681848232,4.63401173132058,98.04,NA,NA,NA,NA,NA,NA,0.612771892959474,0.613576681848232,0.0039833770375674,46.2968334091988,FALSE,FALSE,0.19529785658581,10.5049670562346,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,0.5921921301572219,0.5171875,U/ml
4443,Standard4,standard,G10,G,10,MUC1,NA,U/mL,57,1104,1124.0833333333333,3.182830746056229,649,669.083333333333,0.597638368221959,0.613576681848232,4.63401173132058,95.62,NA,NA,NA,NA,NA,NA,0.597638368221959,0.613576681848232,0.0039833770375674,46.2968334091988,FALSE,FALSE,0.19529785658581,10.5049670562346,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,0.5921921301572219,0.5171875,U/ml
4444,Standard4,standard,G17,G,17,MUC1,NA,U/mL,50,1104.5,1124.0833333333333,3.182830746056229,649.5,669.083333333333,0.598037126102313,0.613576681848232,4.63401173132058,95.69,NA,NA,NA,NA,NA,NA,0.598037126102313,0.613576681848232,0.0039833770375674,46.2968334091988,FALSE,FALSE,0.19529785658581,10.5049670562346,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,0.5921921301572219,0.5171875,U/ml
4445,Standard4,standard,G18,G,18,MUC1,NA,U/mL,47,1081,1124.0833333333333,3.182830746056229,626,669.083333333333,0.579265189010786,0.613576681848232,4.63401173132058,92.68,NA,NA,NA,NA,NA,NA,0.579265189010786,0.613576681848232,0.0039833770375674,46.2968334091988,FALSE,FALSE,0.19529785658581,10.5049670562346,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,0.5921921301572219,0.5171875,U/ml
4446,Standard4,standard,G1,G,1,MUC16,NA,U/mL,42,920.5,904.0833333333334,4.89593384589795,876.5,860.083333333333,251.447308546344,246.847413887421,5.01592252606032,100.96,NA,NA,NA,NA,NA,NA,251.447308546344,246.847413887421,14.1529789025353,17364.6698914781,FALSE,FALSE,15.8144548044881,16010.1405819246,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,252.89434853013773,279.440625,U/ml
4447,Standard4,standard,G2,G,2,MUC16,NA,U/mL,35,981,904.0833333333334,4.89593384589795,937,860.083333333333,268.355308075184,246.847413887421,5.01592252606032,107.75,NA,NA,NA,NA,NA,NA,268.355308075184,246.847413887421,14.1529789025353,17364.6698914781,FALSE,FALSE,15.8144548044881,16010.1405819246,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,252.89434853013773,279.440625,U/ml
4448,Standard4,standard,G9,G,9,MUC16,NA,U/mL,35,872,904.0833333333334,4.89593384589795,828,860.083333333333,237.871251986968,246.847413887421,5.01592252606032,95.51,NA,NA,NA,NA,NA,NA,237.871251986968,246.847413887421,14.1529789025353,17364.6698914781,FALSE,FALSE,15.8144548044881,16010.1405819246,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,252.89434853013773,279.440625,U/ml
4449,Standard4,standard,G10,G,10,MUC16,NA,U/mL,64,905,904.0833333333334,4.89593384589795,861,860.083333333333,247.110758143811,246.847413887421,5.01592252606032,99.22,NA,NA,NA,NA,NA,NA,247.110758143811,246.847413887421,14.1529789025353,17364.6698914781,FALSE,FALSE,15.8144548044881,16010.1405819246,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,252.89434853013773,279.440625,U/ml
4450,Standard4,standard,G17,G,17,MUC16,NA,U/mL,54,891,904.0833333333334,4.89593384589795,847,860.083333333333,243.192125042449,246.847413887421,5.01592252606032,97.64,NA,NA,NA,NA,NA,NA,243.192125042449,246.847413887421,14.1529789025353,17364.6698914781,FALSE,FALSE,15.8144548044881,16010.1405819246,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,252.89434853013773,279.440625,U/ml
4451,Standard4,standard,G18,G,18,MUC16,NA,U/mL,57,855,904.0833333333334,4.89593384589795,811,860.083333333333,233.107731529771,246.847413887421,5.01592252606032,93.59,NA,NA,NA,NA,NA,NA,233.107731529771,246.847413887421,14.1529789025353,17364.6698914781,FALSE,FALSE,15.8144548044881,16010.1405819246,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,252.89434853013773,279.440625,U/ml
4452,Standard4,standard,G1,G,1,OPN,NA,pg/mL,43,1140,995.9166666666666,8.328973305574138,1081.75,937.666666666667,4108.64177168153,3614.22611535559,7.89293434719747,112.3,NA,NA,NA,NA,NA,NA,4108.64177168153,3614.22611535559,183.105535171754,340544.21801987,FALSE,FALSE,238.386129500637,265215.108930759,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,4094.4491151243024,4130.6546875,pg/ml
4453,Standard4,standard,G2,G,2,OPN,NA,pg/mL,55,969,995.9166666666666,8.328973305574138,910.75,937.666666666667,3522.30414634555,3614.22611535559,7.89293434719747,96.27,NA,NA,NA,NA,NA,NA,3522.30414634555,3614.22611535559,183.105535171754,340544.21801987,FALSE,FALSE,238.386129500637,265215.108930759,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,4094.4491151243024,4130.6546875,pg/ml
4454,Standard4,standard,G9,G,9,OPN,NA,pg/mL,54,922,995.9166666666666,8.328973305574138,863.75,937.666666666667,3359.16945460162,3614.22611535559,7.89293434719747,91.81,NA,NA,NA,NA,NA,NA,3359.16945460162,3614.22611535559,183.105535171754,340544.21801987,FALSE,FALSE,238.386129500637,265215.108930759,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,4094.4491151243024,4130.6546875,pg/ml
4455,Standard4,standard,G10,G,10,OPN,NA,pg/mL,38,1037,995.9166666666666,8.328973305574138,978.75,937.666666666667,3756.75338631728,3614.22611535559,7.89293434719747,102.68,NA,NA,NA,NA,NA,NA,3756.75338631728,3614.22611535559,183.105535171754,340544.21801987,FALSE,FALSE,238.386129500637,265215.108930759,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,4094.4491151243024,4130.6546875,pg/ml
4456,Standard4,standard,G17,G,17,OPN,NA,pg/mL,51,987,995.9166666666666,8.328973305574138,928.75,937.666666666667,3584.5403453828,3614.22611535559,7.89293434719747,97.97,NA,NA,NA,NA,NA,NA,3584.5403453828,3614.22611535559,183.105535171754,340544.21801987,FALSE,FALSE,238.386129500637,265215.108930759,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,4094.4491151243024,4130.6546875,pg/ml
4457,Standard4,standard,G18,G,18,OPN,NA,pg/mL,42,920.5,995.9166666666666,8.328973305574138,862.25,937.666666666667,3353.94758780478,3614.22611535559,7.89293434719747,91.67,NA,NA,NA,NA,NA,NA,3353.94758780478,3614.22611535559,183.105535171754,340544.21801987,FALSE,FALSE,238.386129500637,265215.108930759,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,4094.4491151243024,4130.6546875,pg/ml
4458,Standard4,standard,G1,G,1,KLK3,NA,pg/mL,53,2591,2756.833333333333,14.445239310602528,2517.5,2683.33333333333,215.891017541916,230.050678175067,14.7834118226363,99.83,NA,NA,NA,NA,NA,NA,215.891017541916,230.050678175067,11.6714786864344,18811.4510984077,FALSE,FALSE,13.7963595920732,14453.7876976456,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,2411.9041143064255,2903.46875,IU/ml
4459,Standard4,standard,G2,G,2,KLK3,NA,pg/mL,48,3466.5,2756.833333333333,14.445239310602528,3393,2683.33333333333,290.650912114643,230.050678175067,14.7834118226363,134.41,NA,NA,NA,NA,NA,NA,290.650912114643,230.050678175067,11.6714786864344,18811.4510984077,FALSE,FALSE,13.7963595920732,14453.7876976456,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,2411.9041143064255,2903.46875,IU/ml
4460,Standard4,standard,G9,G,9,KLK3,NA,pg/mL,62,2978,2756.833333333333,14.445239310602528,2904.5,2683.33333333333,248.948037876381,230.050678175067,14.7834118226363,115.12,NA,NA,NA,NA,NA,NA,248.948037876381,230.050678175067,11.6714786864344,18811.4510984077,FALSE,FALSE,13.7963595920732,14453.7876976456,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,2411.9041143064255,2903.46875,IU/ml
4461,Standard4,standard,G10,G,10,KLK3,NA,pg/mL,39,2574,2756.833333333333,14.445239310602528,2500.5,2683.33333333333,214.438462677092,230.050678175067,14.7834118226363,99.16,NA,NA,NA,NA,NA,NA,214.438462677092,230.050678175067,11.6714786864344,18811.4510984077,FALSE,FALSE,13.7963595920732,14453.7876976456,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,2411.9041143064255,2903.46875,IU/ml
4462,Standard4,standard,G17,G,17,KLK3,NA,pg/mL,51,2395,2756.833333333333,14.445239310602528,2321.5,2683.33333333333,199.141480081902,230.050678175067,14.7834118226363,92.09,NA,NA,NA,NA,NA,NA,199.141480081902,230.050678175067,11.6714786864344,18811.4510984077,FALSE,FALSE,13.7963595920732,14453.7876976456,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,2411.9041143064255,2903.46875,IU/ml
4463,Standard4,standard,G18,G,18,KLK3,NA,pg/mL,38,2536.5,2756.833333333333,14.445239310602528,2463,2683.33333333333,211.23415875847,230.050678175067,14.7834118226363,97.68,NA,NA,NA,NA,NA,NA,211.23415875847,230.050678175067,11.6714786864344,18811.4510984077,FALSE,FALSE,13.7963595920732,14453.7876976456,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,2411.9041143064255,2903.46875,IU/ml
4464,Standard5,standard,I1,I,1,AFP,NA,pg/mL,44,583,584.75,4.481640418975493,498.25,500,124.748926956103,125.176734443884,5.15325935491472,99.27,NA,NA,NA,NA,NA,NA,124.748926956103,125.176734443884,28.5591688548845,36239.7768062963,FALSE,FALSE,31.6926482496274,32431.0391076471,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,128.95112811622744,144.548046875,pg/ml
4465,Standard5,standard,I2,I,2,AFP,NA,pg/mL,54,631.5,584.75,4.481640418975493,546.75,500,136.67982798757,125.176734443884,5.15325935491472,108.77,NA,NA,NA,NA,NA,NA,136.67982798757,125.176734443884,28.5591688548845,36239.7768062963,FALSE,FALSE,31.6926482496274,32431.0391076471,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,128.95112811622744,144.548046875,pg/ml
4466,Standard5,standard,I9,I,9,AFP,NA,pg/mL,35,582,584.75,4.481640418975493,497.25,500,124.50266542196,125.176734443884,5.15325935491472,99.08,NA,NA,NA,NA,NA,NA,124.50266542196,125.176734443884,28.5591688548845,36239.7768062963,FALSE,FALSE,31.6926482496274,32431.0391076471,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,128.95112811622744,144.548046875,pg/ml
4467,Standard5,standard,I10,I,10,AFP,NA,pg/mL,46,580,584.75,4.481640418975493,495.25,500,124.010108798378,125.176734443884,5.15325935491472,98.68,NA,NA,NA,NA,NA,NA,124.010108798378,125.176734443884,28.5591688548845,36239.7768062963,FALSE,FALSE,31.6926482496274,32431.0391076471,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,128.95112811622744,144.548046875,pg/ml
4468,Standard5,standard,I17,I,17,AFP,NA,pg/mL,63,550,584.75,4.481640418975493,465.25,500,116.61621207733,125.176734443884,5.15325935491472,92.8,NA,NA,NA,NA,NA,NA,116.61621207733,125.176734443884,28.5591688548845,36239.7768062963,FALSE,FALSE,31.6926482496274,32431.0391076471,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,128.95112811622744,144.548046875,pg/ml
4469,Standard5,standard,I18,I,18,AFP,NA,pg/mL,51,582,584.75,4.481640418975493,497.25,500,124.50266542196,125.176734443884,5.15325935491472,99.08,NA,NA,NA,NA,NA,NA,124.50266542196,125.176734443884,28.5591688548845,36239.7768062963,FALSE,FALSE,31.6926482496274,32431.0391076471,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,128.95112811622744,144.548046875,pg/ml
4470,Standard5,standard,I1,I,1,CCL20,NA,pg/mL,51,600,635.5,13.682499727205396,563.916666666667,599.416666666667,26.4368638556681,27.9465900426795,13.2728488637117,96.82,NA,NA,NA,NA,NA,NA,26.4368638556681,27.9465900426795,6.31185336181697,9427.09687911589,FALSE,FALSE,6.87001360989067,1764.48146148723,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,42.25397275438641,23.617578125,pg/ml
4471,Standard5,standard,I2,I,2,CCL20,NA,pg/mL,39,595,635.5,13.682499727205396,558.916666666667,599.416666666667,26.2205717412078,27.9465900426795,13.2728488637117,96.03,NA,NA,NA,NA,NA,NA,26.2205717412078,27.9465900426795,6.31185336181697,9427.09687911589,FALSE,FALSE,6.87001360989067,1764.48146148723,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,42.25397275438641,23.617578125,pg/ml
4472,Standard5,standard,I9,I,9,CCL20,NA,pg/mL,49,802,635.5,13.682499727205396,765.916666666667,599.416666666667,35.036501137867,27.9465900426795,13.2728488637117,128.32,NA,NA,NA,NA,NA,NA,35.036501137867,27.9465900426795,6.31185336181697,9427.09687911589,FALSE,FALSE,6.87001360989067,1764.48146148723,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,42.25397275438641,23.617578125,pg/ml
4473,Standard5,standard,I10,I,10,CCL20,NA,pg/mL,37,610,635.5,13.682499727205396,573.916666666667,599.416666666667,26.8688909957858,27.9465900426795,13.2728488637117,98.4,NA,NA,NA,NA,NA,NA,26.8688909957858,27.9465900426795,6.31185336181697,9427.09687911589,FALSE,FALSE,6.87001360989067,1764.48146148723,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,42.25397275438641,23.617578125,pg/ml
4474,Standard5,standard,I17,I,17,CCL20,NA,pg/mL,35,650,635.5,13.682499727205396,613.916666666667,599.416666666667,28.5898311789955,27.9465900426795,13.2728488637117,104.71,NA,NA,NA,NA,NA,NA,28.5898311789955,27.9465900426795,6.31185336181697,9427.09687911589,FALSE,FALSE,6.87001360989067,1764.48146148723,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,42.25397275438641,23.617578125,pg/ml
4475,Standard5,standard,I18,I,18,CCL20,NA,pg/mL,35,556,635.5,13.682499727205396,519.916666666667,599.416666666667,24.5268813465528,27.9465900426795,13.2728488637117,89.83,NA,NA,NA,NA,NA,NA,24.5268813465528,27.9465900426795,6.31185336181697,9427.09687911589,FALSE,FALSE,6.87001360989067,1764.48146148723,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,42.25397275438641,23.617578125,pg/ml
4476,Standard5,standard,I1,I,1,CXCL8,NA,pg/mL,35,564,532.8333333333334,7.23822760333759,475.416666666667,444.25,10.243549151658,9.60264158484799,8.25349137524204,110.18,NA,NA,NA,NA,NA,NA,10.243549151658,9.60264158484799,2.20101841583123,2586.84834558087,FALSE,FALSE,2.33528421601749,2403.88562939985,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,12174.191294976483,13043.14453125,pg/ml
4477,Standard5,standard,I2,I,2,CXCL8,NA,pg/mL,45,502,532.8333333333334,7.23822760333759,413.416666666667,444.25,8.96879723803113,9.60264158484799,8.25349137524204,96.47,NA,NA,NA,NA,NA,NA,8.96879723803113,9.60264158484799,2.20101841583123,2586.84834558087,FALSE,FALSE,2.33528421601749,2403.88562939985,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,12174.191294976483,13043.14453125,pg/ml
4478,Standard5,standard,I9,I,9,CXCL8,NA,pg/mL,50,595.5,532.8333333333334,7.23822760333759,506.916666666667,444.25,10.8900313892837,9.60264158484799,8.25349137524204,117.14,NA,NA,NA,NA,NA,NA,10.8900313892837,9.60264158484799,2.20101841583123,2586.84834558087,FALSE,FALSE,2.33528421601749,2403.88562939985,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,12174.191294976483,13043.14453125,pg/ml
4479,Standard5,standard,I10,I,10,CXCL8,NA,pg/mL,38,509,532.8333333333334,7.23822760333759,420.416666666667,444.25,9.11288726592378,9.60264158484799,8.25349137524204,98.02,NA,NA,NA,NA,NA,NA,9.11288726592378,9.60264158484799,2.20101841583123,2586.84834558087,FALSE,FALSE,2.33528421601749,2403.88562939985,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,12174.191294976483,13043.14453125,pg/ml
4480,Standard5,standard,I17,I,17,CXCL8,NA,pg/mL,43,502,532.8333333333334,7.23822760333759,413.416666666667,444.25,8.96879723803113,9.60264158484799,8.25349137524204,96.47,NA,NA,NA,NA,NA,NA,8.96879723803113,9.60264158484799,2.20101841583123,2586.84834558087,FALSE,FALSE,2.33528421601749,2403.88562939985,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,12174.191294976483,13043.14453125,pg/ml
4481,Standard5,standard,I18,I,18,CXCL8,NA,pg/mL,48,524.5,532.8333333333334,7.23822760333759,435.916666666667,444.25,9.43178722616022,9.60264158484799,8.25349137524204,101.45,NA,NA,NA,NA,NA,NA,9.43178722616022,9.60264158484799,2.20101841583123,2586.84834558087,FALSE,FALSE,2.33528421601749,2403.88562939985,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,12174.191294976483,13043.14453125,pg/ml
4482,Standard5,standard,I1,I,1,EGF,NA,pg/mL,35,586,553.3333333333334,4.93961210477923,483.25,450.583333333333,9.16456818445506,8.5301287482634,6.22071459824571,107.62,NA,NA,NA,NA,NA,NA,9.16456818445506,8.5301287482634,1.91816679732662,2435.00142908072,FALSE,FALSE,2.1508174580421,2188.9396589082,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,0.018622034691774765,0.0185546875,IU/ml
4483,Standard5,standard,I2,I,2,EGF,NA,pg/mL,52,584,553.3333333333334,4.93961210477923,481.25,450.583333333333,9.12563986867261,8.5301287482634,6.22071459824571,107.16,NA,NA,NA,NA,NA,NA,9.12563986867261,8.5301287482634,1.91816679732662,2435.00142908072,FALSE,FALSE,2.1508174580421,2188.9396589082,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,0.018622034691774765,0.0185546875,IU/ml
4484,Standard5,standard,I9,I,9,EGF,NA,pg/mL,35,558,553.3333333333334,4.93961210477923,455.25,450.583333333333,8.62018360628122,8.5301287482634,6.22071459824571,101.23,NA,NA,NA,NA,NA,NA,8.62018360628122,8.5301287482634,1.91816679732662,2435.00142908072,FALSE,FALSE,2.1508174580421,2188.9396589082,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,0.018622034691774765,0.0185546875,IU/ml
4485,Standard5,standard,I10,I,10,EGF,NA,pg/mL,35,524,553.3333333333334,4.93961210477923,421.25,450.583333333333,7.96098780707182,8.5301287482634,6.22071459824571,93.49,NA,NA,NA,NA,NA,NA,7.96098780707182,8.5301287482634,1.91816679732662,2435.00142908072,FALSE,FALSE,2.1508174580421,2188.9396589082,FALSE,FALSE,6.421750529919321,1655232,FM3DD21189021,FM3D-CL07,2022-03-18,20220317_GammaLot_QC_Panel1_Plate1_20220318_134253.csv,NA,;;;;;;,panel_1,0.018622034691774765,0.0185546875,IU/ml
